User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Age,Months Till Expire
428,Anthony Ramirez,wardkelly@example.net,wardkelly,2001-07-05,Male,Jonesborough,2024-01-30,2025-01-29,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.6,6,23,0
429,Wayne Walker,andrewsjames@example.org,andrewsjames,1956-04-13,Male,Kurtstad,2024-01-12,2025-01-11,Annual,Mastercard,Manual,Regular,Electronics,Action,Smartphone,Medium,3.0,9,68,0
430,David Osborne,lambertkimberly@example.com,lambertkimberly,1998-09-22,Male,Johntown,2024-04-05,2025-04-05,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.1,4,26,1
431,Dana Scott,matthewhayden@example.com,matthewhayden,1955-10-22,Male,Austinside,2024-02-11,2025-02-10,Annual,Amex,Manual,Occasional,Clothing,Horror,Smartphone,High,4.3,4,69,0
432,Madison Shaw,edwardanderson@example.com,edwardanderson,1943-10-01,Female,Lake Timothy,2024-02-21,2025-02-20,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.7,6,81,0
433,Tanya Hall,sandovalmarco@example.org,sandovalmarco,1990-04-19,Male,South Scottburgh,2024-03-28,2025-03-28,Annual,Amex,Manual,Regular,Clothing,Sci-Fi,Tablet,Medium,4.0,4,34,1
434,William Rangel,mahoneyanthony@example.com,mahoneyanthony,1955-10-30,Female,Vanessastad,2024-01-03,2025-01-02,Annual,Mastercard,Auto-renew,Regular,Books,Drama,Smart TV,Low,4.0,10,69,0
435,Tanya Ramirez,arnoldlinda@example.org,arnoldlinda,1994-11-29,Female,Lake Matthewtown,2024-04-09,2025-04-09,Annual,Amex,Auto-renew,Occasional,Electronics,Drama,Smart TV,High,3.9,5,30,1
436,Mary Jones,imayer@example.net,imayer,1962-02-14,Female,New Joseph,2024-02-06,2025-02-05,Annual,Visa,Manual,Regular,Clothing,Documentary,Smartphone,Medium,4.8,0,63,0
437,Dawn Malone,ggilbert@example.net,ggilbert,1966-12-07,Female,Victoriaton,2024-03-09,2025-03-09,Annual,Mastercard,Auto-renew,Regular,Electronics,Action,Smartphone,Medium,4.6,9,58,0
438,Sherry Benson,aaron70@example.net,aaron70,1986-11-04,Male,North Mariotown,2024-01-18,2025-01-17,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Tablet,Low,4.7,3,38,0
439,Sarah Saunders,hjones@example.com,hjones,1969-05-07,Male,Annchester,2024-03-29,2025-03-29,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Smart TV,Medium,4.5,7,55,1
440,Andrew Castro,zacharyhuff@example.org,zacharyhuff,1947-08-07,Male,North Timothychester,2024-03-06,2025-03-06,Annual,Visa,Manual,Frequent,Books,Comedy,Tablet,High,5.0,7,77,0
441,Pamela Martinez,mario50@example.org,mario50,1994-09-15,Male,East Jasmine,2024-01-19,2025-01-18,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,3.5,4,30,0
442,Debra Davis,laceybrown@example.net,laceybrown,1975-11-10,Female,Lake Jennifer,2024-04-05,2025-04-05,Annual,Amex,Manual,Regular,Electronics,Sci-Fi,Smartphone,Low,4.9,2,49,1
443,Terry Jones,kayleearroyo@example.net,kayleearroyo,1976-03-26,Male,Matthewfurt,2024-01-28,2025-01-27,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Smart TV,High,4.6,9,48,0
444,Brent Key,sburke@example.com,sburke,1957-04-24,Male,Gonzalezland,2024-01-08,2025-01-07,Annual,Amex,Manual,Frequent,Books,Romance,Smart TV,Medium,3.5,5,67,0
445,Matthew Perez,jason06@example.org,jason06,1943-01-25,Female,Rachelbury,2024-03-07,2025-03-07,Annual,Amex,Auto-renew,Occasional,Electronics,Action,Smartphone,Medium,3.1,0,82,0
446,Anne Green,ycase@example.com,ycase,1936-09-11,Male,South Alexander,2024-03-09,2025-03-09,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,3.4,7,88,0
447,Dawn Parker,gschaefer@example.net,gschaefer,2000-12-15,Male,Andrewville,2024-01-29,2025-01-28,Monthly,Mastercard,Manual,Occasional,Electronics,Romance,Smartphone,Medium,4.1,10,24,0
448,Jennifer French,kwilson@example.net,kwilson,1944-01-20,Female,East Sheryl,2024-02-04,2025-02-03,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,3.8,7,81,0
449,Jerry Cross,wwilson@example.com,wwilson,1956-06-02,Female,West Jasmine,2024-02-29,2025-02-28,Annual,Mastercard,Manual,Regular,Clothing,Action,Smart TV,High,3.8,7,68,0
450,Michael Collins,bryantjennifer@example.org,bryantjennifer,1935-11-18,Female,Thompsonton,2024-02-28,2025-02-27,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,Low,4.1,4,89,0
451,Jessica Fleming,jenniferrivera@example.org,jenniferrivera,1934-03-19,Male,South Christopherburgh,2024-03-12,2025-03-12,Annual,Mastercard,Manual,Regular,Electronics,Drama,Tablet,Medium,4.7,2,90,0
452,James Horn,petercook@example.com,petercook,1957-06-04,Male,Maureenmouth,2024-03-14,2025-03-14,Annual,Mastercard,Manual,Occasional,Electronics,Action,Smartphone,High,3.5,10,67,0
453,David Simpson,alexandrashelton@example.org,alexandrashelton,1982-12-29,Male,Jamesview,2024-01-21,2025-01-20,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Low,5.0,1,42,0
454,James Perez,mhardy@example.org,mhardy,1989-01-30,Female,Riceton,2024-01-27,2025-01-26,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,High,4.2,5,36,0
455,Vincent Alvarado,morgansoto@example.org,morgansoto,1940-02-20,Female,Cassandramouth,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.3,6,85,0
456,Nancy Clark,jameskim@example.com,jameskim,1989-11-12,Male,East Thomasfort,2024-03-23,2025-03-23,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,4.3,8,35,1
457,Jackson Owens,ramoskayla@example.net,ramoskayla,1954-03-26,Female,Clarenceborough,2024-02-29,2025-02-28,Monthly,Visa,Manual,Frequent,Books,Documentary,Smart TV,High,4.3,1,70,0
458,Megan Castaneda,estradaholly@example.net,estradaholly,2006-03-03,Male,Wellsville,2024-03-26,2025-03-26,Monthly,Visa,Manual,Occasional,Books,Drama,Tablet,Medium,4.3,9,18,1
459,Kristina Barrera,michaeljohnson@example.net,michaeljohnson,1986-04-21,Female,Smithview,2024-04-03,2025-04-03,Annual,Visa,Manual,Regular,Books,Comedy,Smart TV,High,4.4,1,38,1
460,Keith Harding,christopherjohnson@example.com,christopherjohnson,1967-03-26,Male,Larryside,2024-01-26,2025-01-25,Monthly,Amex,Manual,Occasional,Clothing,Documentary,Tablet,High,3.1,10,57,0
461,John Smith,woodsdavid@example.org,woodsdavid,1969-04-07,Male,Lake Amber,2024-02-23,2025-02-22,Annual,Visa,Manual,Frequent,Electronics,Romance,Smartphone,Low,4.3,0,55,0
462,Cindy Valenzuela,hicksjulia@example.org,hicksjulia,1975-01-27,Male,Jorgechester,2024-04-04,2025-04-04,Annual,Visa,Auto-renew,Occasional,Clothing,Documentary,Smart TV,Low,3.2,6,50,1
463,David Edwards,riveramary@example.com,riveramary,1974-06-19,Male,Pachecoville,2024-04-14,2025-04-14,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.2,3,50,1
464,Mark Ruiz,igross@example.org,igross,1944-12-07,Female,Gonzalezshire,2024-01-21,2025-01-20,Monthly,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.8,3,80,0
465,Amanda Dunn,onealryan@example.com,onealryan,1980-08-28,Female,Craigberg,2024-02-04,2025-02-03,Annual,Mastercard,Auto-renew,Occasional,Clothing,Action,Tablet,Low,4.3,9,44,0
466,Thomas Jones,jennifer93@example.org,jennifer93,1988-01-26,Female,Jamesshire,2024-03-11,2025-03-11,Monthly,Mastercard,Manual,Occasional,Books,Action,Tablet,High,3.8,0,37,0
467,Joseph Payne,jeremy97@example.net,jeremy97,1997-10-12,Female,Lake Shelley,2024-01-11,2025-01-10,Annual,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,High,4.8,6,27,0
468,Krista Franklin,ycruz@example.com,ycruz,1989-10-21,Female,Adriennemouth,2024-01-26,2025-01-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,4.8,2,35,0
469,Dwayne Lopez,uwebb@example.com,uwebb,1985-07-18,Female,East Jodyview,2024-01-10,2025-01-09,Monthly,Mastercard,Auto-renew,Regular,Clothing,Documentary,Smart TV,Medium,3.6,9,39,0
470,Jesse Pacheco,robertsdeanna@example.org,robertsdeanna,1969-12-28,Male,Amandaville,2024-02-03,2025-02-02,Annual,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.5,10,55,0
471,Jose Benson,robert10@example.com,robert10,2001-06-30,Female,Bushhaven,2024-04-14,2025-04-14,Annual,Amex,Manual,Frequent,Books,Comedy,Smart TV,Low,4.7,0,23,1
472,Michelle Dorsey,marshallstephen@example.net,marshallstephen,1952-09-22,Female,New Katelyn,2024-04-10,2025-04-10,Annual,Amex,Manual,Regular,Clothing,Drama,Tablet,Medium,4.7,2,72,1
473,Jesse Zavala,pughkaren@example.org,pughkaren,1961-12-17,Male,South Trevor,2024-01-28,2025-01-27,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,Low,3.9,3,63,0
474,John Brown,lindaparks@example.com,lindaparks,1981-12-09,Male,Richardsmouth,2024-02-03,2025-02-02,Monthly,Mastercard,Manual,Regular,Electronics,Action,Smart TV,High,4.9,7,43,0
475,Scott Leblanc,andersonjaime@example.org,andersonjaime,1944-09-17,Female,East Victoria,2024-03-26,2025-03-26,Monthly,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,Low,3.1,1,80,1
476,Lisa Thomas,merrittmichael@example.com,merrittmichael,1973-09-04,Male,West Nicole,2024-02-10,2025-02-09,Annual,Visa,Manual,Frequent,Clothing,Drama,Smartphone,Medium,4.0,4,51,0
477,Dennis Moore,jaclyn55@example.org,jaclyn55,2005-10-15,Female,Lake Andreabury,2024-03-24,2025-03-24,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.3,2,19,1
478,Corey Nolan,jeremymorton@example.org,jeremymorton,1974-07-02,Female,Lake Brenda,2024-03-27,2025-03-27,Monthly,Mastercard,Manual,Regular,Books,Romance,Smart TV,High,4.0,6,50,1
479,Erin Osborn,brandygarner@example.org,brandygarner,1983-09-27,Female,Lake Joe,2024-02-12,2025-02-11,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,High,4.1,6,41,0
480,Juan Frederick,bennettsuzanne@example.com,bennettsuzanne,2005-10-28,Female,Sallyburgh,2024-01-17,2025-01-16,Annual,Mastercard,Auto-renew,Regular,Books,Drama,Smart TV,High,4.7,10,19,0
481,Alexandra Duffy,stephendonaldson@example.net,stephendonaldson,1992-04-03,Female,Fordhaven,2024-04-08,2025-04-08,Monthly,Visa,Auto-renew,Occasional,Books,Drama,Smartphone,High,3.6,6,32,1
482,Wanda Kim,christopher16@example.org,christopher16,1943-05-01,Female,Lake Michaelmouth,2024-02-15,2025-02-14,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smart TV,Low,4.8,5,81,0
483,Timothy Henry,kristopherblevins@example.net,kristopherblevins,1964-05-02,Female,South Elizabeth,2024-03-24,2025-03-24,Monthly,Amex,Manual,Occasional,Books,Documentary,Tablet,Medium,3.2,8,60,1
484,Mr. Michael Hunt,henryjoel@example.com,henryjoel,1992-09-30,Female,Tiffanyshire,2024-03-03,2025-03-03,Monthly,Amex,Manual,Occasional,Electronics,Action,Smart TV,High,4.9,6,32,0
485,Todd Bates,ttran@example.org,ttran,1957-06-15,Female,Reneefurt,2024-04-11,2025-04-11,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Horror,Tablet,High,3.0,1,67,1
486,William Gilmore,christhompson@example.com,christhompson,1970-01-17,Male,South Richard,2024-04-13,2025-04-13,Annual,Amex,Manual,Regular,Electronics,Sci-Fi,Smart TV,High,4.7,10,55,1
487,Mr. Steven Mitchell MD,jacksonnathan@example.org,jacksonnathan,2000-06-20,Female,South Mikemouth,2024-02-29,2025-02-28,Monthly,Amex,Auto-renew,Regular,Books,Drama,Tablet,Medium,4.2,7,24,0
488,Norma Khan,anthonyhunter@example.net,anthonyhunter,1960-01-13,Male,Port Shannon,2024-03-30,2025-03-30,Monthly,Amex,Manual,Frequent,Clothing,Romance,Tablet,Medium,4.0,2,65,1
489,Diana Chavez,porterchristina@example.net,porterchristina,1943-07-23,Male,South Richard,2024-03-11,2025-03-11,Monthly,Amex,Auto-renew,Occasional,Clothing,Comedy,Tablet,Low,4.6,3,81,0
490,Christopher Tran,kelly32@example.net,kelly32,1994-12-01,Male,West Laurie,2024-01-08,2025-01-07,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,3.6,1,30,0
491,Christina Murphy,brittany19@example.net,brittany19,1950-10-02,Male,East Ianchester,2024-04-08,2025-04-08,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Tablet,Low,3.9,1,74,1
492,Taylor Snow,perezcaleb@example.com,perezcaleb,1981-10-05,Male,New Elizabeth,2024-02-28,2025-02-27,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Tablet,High,4.9,1,43,0
493,Kelly Adams,hollandjennifer@example.org,hollandjennifer,1985-09-18,Female,Rachelside,2024-02-01,2025-01-31,Annual,Visa,Manual,Frequent,Electronics,Drama,Tablet,High,3.4,2,39,0
494,Seth Wagner,epalmer@example.com,epalmer,1946-09-25,Female,West Lynn,2024-01-03,2025-01-02,Monthly,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Medium,3.2,0,78,0
495,Robert Jones,nicolegay@example.com,nicolegay,1965-06-04,Male,New Robertview,2024-01-18,2025-01-17,Annual,Mastercard,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.1,2,59,0
496,Stephanie Olsen,bakerjoshua@example.org,bakerjoshua,1975-11-24,Male,East Amandaport,2024-04-13,2025-04-13,Monthly,Visa,Manual,Occasional,Clothing,Drama,Smartphone,High,3.5,4,49,1
497,Lori Palmer,lnichols@example.org,lnichols,1978-08-06,Female,Lake Alexisborough,2024-03-17,2025-03-17,Annual,Visa,Manual,Occasional,Electronics,Romance,Smartphone,High,4.4,2,46,1
498,Richard Anderson,jeremy97@example.org,jeremy97,1965-09-29,Female,Dawnborough,2024-03-30,2025-03-30,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,Medium,5.0,6,59,1
499,Richard Scott,williamscharles@example.com,williamscharles,1970-04-20,Female,Port Latoyamouth,2024-01-09,2025-01-08,Monthly,Visa,Manual,Frequent,Clothing,Romance,Tablet,High,4.4,9,54,0
500,Christopher Wilson MD,qmitchell@example.com,qmitchell,1943-04-27,Female,Jacksonborough,2024-04-07,2025-04-07,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.2,2,81,1
501,Joshua Andrade,wardsteven@example.net,wardsteven,1933-05-04,Male,Castroville,2024-03-10,2025-03-10,Annual,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Low,5.0,10,91,0
502,Julie Anderson,ryanalvarez@example.com,ryanalvarez,1947-12-03,Female,Port James,2024-02-14,2025-02-13,Annual,Mastercard,Auto-renew,Regular,Books,Action,Smartphone,Low,3.8,7,77,0
503,Steven Joseph,opatel@example.org,opatel,1956-10-08,Male,Conradton,2024-04-13,2025-04-13,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,4.2,3,68,1
504,Natasha Maldonado,keith29@example.org,keith29,1998-06-20,Female,Michaelborough,2024-03-06,2025-03-06,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Tablet,High,3.8,3,26,0
505,Sharon Casey,fmarsh@example.com,fmarsh,1988-09-05,Male,Lake Daniel,2024-01-08,2025-01-07,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Low,4.3,5,36,0
506,Christopher Boyle,montgomerydanielle@example.org,montgomerydanielle,1978-05-31,Female,Port Paula,2024-04-06,2025-04-06,Annual,Visa,Manual,Frequent,Clothing,Sci-Fi,Smartphone,High,4.4,9,46,1
507,Mackenzie Fernandez,kimberly60@example.org,kimberly60,2005-03-05,Female,East Justin,2024-03-07,2025-03-07,Annual,Visa,Manual,Occasional,Clothing,Romance,Smart TV,Medium,4.3,6,19,0
508,Elizabeth Chen,madisonwatson@example.net,madisonwatson,1973-06-21,Female,Phillipston,2024-03-11,2025-03-11,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,High,3.0,6,51,0
509,Natasha Jensen,stephensonalexander@example.org,stephensonalexander,1982-04-05,Female,North Amy,2024-02-23,2025-02-22,Monthly,Mastercard,Manual,Frequent,Clothing,Horror,Tablet,Low,4.4,1,42,0
510,Sarah Baker,amber84@example.net,amber84,1984-01-17,Female,East Lukeburgh,2024-03-13,2025-03-13,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,High,3.7,10,41,0
511,Samuel Decker,rogersjames@example.org,rogersjames,2003-06-05,Female,Hurstshire,2024-03-24,2025-03-24,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.2,2,21,1
512,Emily Jenkins,matthew93@example.com,matthew93,1962-02-11,Male,West Gabriellaborough,2024-01-07,2025-01-06,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,4.4,10,63,0
513,Tyler Brown,mcphersonsamuel@example.com,mcphersonsamuel,1991-11-13,Female,North Lisaport,2024-02-14,2025-02-13,Annual,Amex,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.1,8,33,0
514,Danielle Boyer,francisemily@example.com,francisemily,1996-07-21,Male,North Michael,2024-03-06,2025-03-06,Annual,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Medium,3.1,7,28,0
515,Michael Smith,stephanielopez@example.com,stephanielopez,1946-06-09,Male,South Christopher,2024-01-05,2025-01-04,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Smartphone,Medium,4.2,3,78,0
516,David Brown,timgoodwin@example.com,timgoodwin,2005-11-30,Female,Port Marymouth,2024-01-06,2025-01-05,Annual,Amex,Manual,Frequent,Clothing,Documentary,Tablet,Low,4.4,5,19,0
517,Amanda Howard,brett11@example.net,brett11,1967-02-13,Male,Port Paul,2024-03-03,2025-03-03,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,3.2,7,58,0
518,Michael Escobar,zcunningham@example.org,zcunningham,1969-09-21,Male,East Mary,2024-02-02,2025-02-01,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.9,8,55,0
519,Carolyn Kennedy,pamela16@example.net,pamela16,1989-08-29,Male,West Robert,2024-01-06,2025-01-05,Monthly,Visa,Manual,Occasional,Books,Action,Smartphone,Medium,3.2,7,35,0
520,Zachary Jackson,loribrennan@example.com,loribrennan,1950-11-03,Male,Port Robertstad,2022-03-26,2024-03-26,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Tablet,Medium,4.8,9,74,0
521,Corey Williams,hensonjennifer@example.com,hensonjennifer,1958-01-14,Female,New Shelbyton,2022-03-26,2024-03-26,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Low,4.5,1,67,0
522,Brittany Nguyen,haleysharon@example.org,haleysharon,2002-07-15,Female,Martinezview,2022-03-26,2024-03-26,Annual,Mastercard,Manual,Occasional,Books,Drama,Tablet,Low,3.2,0,22,0
523,Sherri Clark,frederickrobert@example.org,frederickrobert,1990-07-17,Male,North Ryanmouth,2022-03-26,2024-03-26,Monthly,Amex,Manual,Frequent,Books,Horror,Tablet,Low,3.5,7,34,0
524,Jennifer Williams,hillmary@example.org,hillmary,1945-02-01,Female,Gonzalesborough,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,3.3,7,80,0
525,Jasmin Grant,kevin60@example.net,kevin60,1981-07-26,Female,Lake Lisabury,2024-02-15,2025-02-14,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.1,10,43,0
526,Teresa Cooper,swilliams@example.net,swilliams,1979-10-30,Female,Johnsonchester,2024-02-23,2025-02-22,Monthly,Mastercard,Manual,Occasional,Electronics,Comedy,Smart TV,High,4.7,8,45,0
527,Eric Johnson,alexgriffith@example.org,alexgriffith,1948-05-07,Female,South James,2024-01-22,2025-01-21,Annual,Amex,Auto-renew,Regular,Books,Action,Smart TV,High,3.6,3,76,0
528,Lisa Jones,jessicamalone@example.com,jessicamalone,1963-02-11,Male,Tuckerport,2024-02-15,2025-02-14,Annual,Visa,Auto-renew,Frequent,Clothing,Action,Tablet,Low,3.4,10,62,0
529,Charles Williams,navarrorebekah@example.net,navarrorebekah,1975-06-16,Female,New Cynthiahaven,2024-01-07,2025-01-06,Annual,Visa,Manual,Occasional,Books,Romance,Tablet,High,3.9,10,49,0
530,Christian Estrada,yrivera@example.com,yrivera,1933-07-15,Female,Lynchbury,2024-02-18,2025-02-17,Monthly,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,High,4.5,7,91,0
531,Martha Parks,williamchan@example.com,williamchan,1950-11-09,Female,East Joel,2024-01-19,2025-01-18,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smart TV,Low,3.6,7,74,0
532,Crystal Moore,gerald91@example.org,gerald91,1954-11-08,Male,Shannonport,2024-01-11,2025-01-10,Monthly,Amex,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,3.3,8,70,0
533,Ronald Ferrell III,woconnor@example.org,woconnor,1968-12-03,Female,Klineland,2024-03-19,2025-03-19,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,High,3.5,4,56,1
534,Olivia Patton,nbrady@example.net,nbrady,1985-10-14,Male,Jeffersonfurt,2024-01-25,2025-01-24,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.9,5,39,0
535,Bianca Stevenson,ycarter@example.org,ycarter,1939-04-08,Male,Ricardoburgh,2024-01-04,2025-01-03,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,Low,3.4,5,85,0
536,Shane Gregory,vwalsh@example.org,vwalsh,1967-02-11,Female,East Caitlin,2024-02-03,2025-02-02,Monthly,Visa,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Medium,4.2,3,58,0
537,James Nicholson,dave30@example.com,dave30,1981-11-15,Male,West Shawnside,2024-02-15,2025-02-14,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Tablet,High,3.6,8,43,0
538,Sheila Franco,savannah01@example.org,savannah01,1960-10-14,Female,East Daniel,2024-03-22,2025-03-22,Monthly,Mastercard,Manual,Frequent,Electronics,Documentary,Tablet,Medium,3.4,10,64,1
539,Cody Schultz,kblack@example.org,kblack,1980-06-25,Male,New Joshua,2024-03-28,2025-03-28,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,4.3,5,44,1
540,Travis Alvarado,jessicaallen@example.com,jessicaallen,1960-05-21,Male,Haynesburgh,2024-01-13,2025-01-12,Monthly,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.9,7,64,0
541,Elizabeth Espinoza,calderonjessica@example.com,calderonjessica,1952-03-19,Female,West Charlotteberg,2024-01-25,2025-01-24,Annual,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,4.6,8,72,0
542,Carrie Glover,michaelhenry@example.com,michaelhenry,1963-09-07,Female,Jonesmouth,2024-03-02,2025-03-02,Monthly,Amex,Manual,Occasional,Books,Comedy,Tablet,High,4.4,7,61,0
543,Christopher Wilson,yspence@example.com,yspence,1970-03-09,Male,East Kayla,2024-03-12,2025-03-12,Monthly,Amex,Manual,Regular,Books,Documentary,Smartphone,High,3.5,10,54,0
544,Tanya Moreno,wyattdenise@example.net,wyattdenise,2006-01-11,Female,Port Jamieborough,2024-02-03,2025-02-02,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.6,0,19,0
545,Jason Mckinney,gonzalezmolly@example.net,gonzalezmolly,1978-08-06,Male,Smithstad,2024-04-01,2025-04-01,Annual,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Medium,4.0,6,46,1
546,Tommy Foster,fwilcox@example.com,fwilcox,1972-02-20,Male,New Kim,2024-02-28,2025-02-27,Annual,Visa,Manual,Regular,Clothing,Drama,Tablet,Low,3.5,8,53,0
